,item_count,unique_item_count,total_price,order_date_index,order_date,order_date_weekday,order_time
18278,2,2,33.25,311,2015-11-07,Saturday,22:52:19
18279,4,4,61.5,311,2015-11-07,Saturday,22:53:51
18280,15,15,240.75,312,2015-11-08,Sunday,11:50:27
18281,1,1,16.5,312,2015-11-08,Sunday,12:12:25
18282,1,1,20.75,312,2015-11-08,Sunday,12:42:26
18283,1,1,20.5,312,2015-11-08,Sunday,12:45:26
18284,3,3,39.75,312,2015-11-08,Sunday,12:58:39
18285,1,1,20.25,312,2015-11-08,Sunday,13:08:08
18286,14,12,236.45,312,2015-11-08,Sunday,13:13:56
18287,3,3,55.25,312,2015-11-08,Sunday,13:40:18
18288,2,2,30.5,312,2015-11-08,Sunday,14:05:34
18289,1,1,15.25,312,2015-11-08,Sunday,14:20:40
18290,1,1,12.5,312,2015-11-08,Sunday,14:23:13
18291,2,2,37.5,312,2015-11-08,Sunday,14:38:26
18292,2,2,41.5,312,2015-11-08,Sunday,15:06:32
18293,1,1,16.75,312,2015-11-08,Sunday,15:12:18
18294,1,1,17.95,312,2015-11-08,Sunday,15:16:10
18295,3,3,47.75,312,2015-11-08,Sunday,15:24:33
18296,3,3,45.75,312,2015-11-08,Sunday,15:38:22
18297,1,1,12.0,312,2015-11-08,Sunday,15:39:51
18298,2,2,28.0,312,2015-11-08,Sunday,15:41:17
18299,3,3,49.25,312,2015-11-08,Sunday,16:13:46
18300,1,1,20.5,312,2015-11-08,Sunday,16:18:29
18301,1,1,16.0,312,2015-11-08,Sunday,16:26:31
18302,1,1,12.75,312,2015-11-08,Sunday,16:30:14
18303,4,4,60.25,312,2015-11-08,Sunday,16:36:44
18304,3,3,45.0,312,2015-11-08,Sunday,16:38:50
18305,1,1,20.25,312,2015-11-08,Sunday,16:38:56
18306,1,1,16.75,312,2015-11-08,Sunday,17:04:45
18307,3,3,58.0,312,2015-11-08,Sunday,17:42:02
18308,3,3,54.25,312,2015-11-08,Sunday,17:53:22
18309,2,2,35.25,312,2015-11-08,Sunday,17:53:33
18310,4,4,81.25,312,2015-11-08,Sunday,17:58:19
18311,4,4,55.5,312,2015-11-08,Sunday,18:01:04
18312,2,2,31.0,312,2015-11-08,Sunday,18:01:23
18313,2,2,28.5,312,2015-11-08,Sunday,18:02:50
18314,3,3,53.25,312,2015-11-08,Sunday,18:03:05
18315,4,4,65.5,312,2015-11-08,Sunday,18:26:49
18316,2,2,41.5,312,2015-11-08,Sunday,18:31:56
18317,3,3,43.25,312,2015-11-08,Sunday,18:33:13
18318,2,2,32.75,312,2015-11-08,Sunday,18:38:45
18319,4,4,56.75,312,2015-11-08,Sunday,18:50:20
18320,2,2,33.0,312,2015-11-08,Sunday,18:56:26
18321,1,1,12.5,312,2015-11-08,Sunday,18:59:51
18322,1,1,20.25,312,2015-11-08,Sunday,19:05:06
18323,3,3,50.0,312,2015-11-08,Sunday,19:05:22
18324,1,1,12.75,312,2015-11-08,Sunday,19:38:13
18325,1,1,20.75,312,2015-11-08,Sunday,21:40:48
18326,4,4,65.5,312,2015-11-08,Sunday,21:59:54
18327,3,3,62.25,312,2015-11-08,Sunday,22:24:03
18328,1,1,25.5,313,2015-11-09,Monday,11:31:44
18329,1,1,20.75,313,2015-11-09,Monday,11:45:34
18330,1,1,16.5,313,2015-11-09,Monday,11:45:39
18331,1,1,12.0,313,2015-11-09,Monday,11:54:18
18332,1,1,12.25,313,2015-11-09,Monday,11:59:53
18333,4,4,55.5,313,2015-11-09,Monday,12:06:33
18334,1,1,12.5,313,2015-11-09,Monday,12:19:50
18335,1,1,18.5,313,2015-11-09,Monday,12:20:39
18336,3,3,47.5,313,2015-11-09,Monday,12:26:23
18337,1,1,12.5,313,2015-11-09,Monday,12:33:39
18338,2,2,24.0,313,2015-11-09,Monday,12:37:16
18339,5,5,84.5,313,2015-11-09,Monday,12:45:12
18340,4,4,62.75,313,2015-11-09,Monday,12:49:43
18341,1,1,20.75,313,2015-11-09,Monday,13:00:32
18342,9,8,177.15,313,2015-11-09,Monday,13:01:07
18343,3,3,55.25,313,2015-11-09,Monday,13:07:24
18344,6,4,103.75,313,2015-11-09,Monday,13:11:01
18345,12,11,191.75,313,2015-11-09,Monday,13:13:10
18346,1,1,10.5,313,2015-11-09,Monday,13:16:31
18347,1,1,20.75,313,2015-11-09,Monday,13:18:06
18348,4,4,70.75,313,2015-11-09,Monday,13:32:23
18349,3,3,36.75,313,2015-11-09,Monday,13:48:16
18350,2,2,33.5,313,2015-11-09,Monday,13:58:58
18351,2,2,37.5,313,2015-11-09,Monday,14:38:13
18352,1,1,12.5,313,2015-11-09,Monday,14:52:31
18353,3,3,42.25,313,2015-11-09,Monday,14:58:03
18354,4,4,70.25,313,2015-11-09,Monday,15:18:00
18355,2,2,37.5,313,2015-11-09,Monday,15:22:26
18356,1,1,20.75,313,2015-11-09,Monday,15:23:43
18357,1,1,16.75,313,2015-11-09,Monday,15:31:42
18358,2,2,41.5,313,2015-11-09,Monday,15:40:43
18359,4,3,57.25,313,2015-11-09,Monday,15:50:03
18360,3,3,50.25,313,2015-11-09,Monday,16:12:01
18361,3,3,47.25,313,2015-11-09,Monday,16:17:20
18362,2,2,38.7,313,2015-11-09,Monday,16:36:31
18363,1,1,17.95,313,2015-11-09,Monday,17:29:21
18364,2,2,29.25,313,2015-11-09,Monday,17:30:16
18365,1,1,12.0,313,2015-11-09,Monday,17:42:40
18366,4,4,58.5,313,2015-11-09,Monday,17:51:52
18367,2,2,40.75,313,2015-11-09,Monday,18:00:07
18368,2,2,32.75,313,2015-11-09,Monday,18:41:54
18369,1,1,17.95,313,2015-11-09,Monday,18:59:31
18370,2,2,21.75,313,2015-11-09,Monday,19:02:39
18371,4,4,61.0,313,2015-11-09,Monday,19:16:53
18372,4,4,59.25,313,2015-11-09,Monday,19:33:15
18373,1,1,12.5,313,2015-11-09,Monday,19:36:11
18374,1,1,16.0,313,2015-11-09,Monday,19:45:39
18375,2,2,32.75,313,2015-11-09,Monday,19:51:38
18376,1,1,16.5,313,2015-11-09,Monday,19:57:45
18377,4,4,60.5,313,2015-11-09,Monday,20:11:50
18378,1,1,18.5,313,2015-11-09,Monday,20:17:20
18379,3,3,50.5,313,2015-11-09,Monday,20:23:33
18380,1,1,16.5,313,2015-11-09,Monday,20:25:03
18381,2,2,37.25,313,2015-11-09,Monday,20:55:32
18382,1,1,20.75,313,2015-11-09,Monday,21:01:50
18383,1,1,16.75,313,2015-11-09,Monday,21:08:03
18384,2,2,33.0,313,2015-11-09,Monday,21:13:21
18385,4,4,67.25,313,2015-11-09,Monday,21:14:14
18386,2,2,37.75,313,2015-11-09,Monday,21:53:31
18387,3,3,44.0,313,2015-11-09,Monday,22:02:22
18388,3,3,54.0,313,2015-11-09,Monday,22:11:41
18389,4,4,73.4,314,2015-11-10,Tuesday,11:19:51
18390,1,1,20.25,314,2015-11-10,Tuesday,11:32:35
18391,1,1,12.5,314,2015-11-10,Tuesday,11:52:52
18392,1,1,20.25,314,2015-11-10,Tuesday,12:11:22
18393,2,2,37.0,314,2015-11-10,Tuesday,12:27:20
18394,2,2,25.0,314,2015-11-10,Tuesday,12:30:54
18395,3,3,53.75,314,2015-11-10,Tuesday,12:33:57
18396,3,3,45.0,314,2015-11-10,Tuesday,12:34:06
18397,1,1,20.25,314,2015-11-10,Tuesday,12:37:31
18398,1,1,12.0,314,2015-11-10,Tuesday,12:43:44
18399,3,3,55.25,314,2015-11-10,Tuesday,13:08:13
18400,1,1,12.75,314,2015-11-10,Tuesday,13:10:19
18401,9,8,153.5,314,2015-11-10,Tuesday,13:10:40
18402,1,1,20.5,314,2015-11-10,Tuesday,13:16:51
18403,1,1,16.0,314,2015-11-10,Tuesday,13:18:05
18404,3,3,50.5,314,2015-11-10,Tuesday,13:26:52
18405,2,2,33.5,314,2015-11-10,Tuesday,13:41:09
18406,1,1,16.0,314,2015-11-10,Tuesday,13:43:49
18407,1,1,12.75,314,2015-11-10,Tuesday,13:48:46
18408,2,2,34.0,314,2015-11-10,Tuesday,13:59:49
18409,1,1,12.0,314,2015-11-10,Tuesday,14:22:40
18410,2,2,33.0,314,2015-11-10,Tuesday,14:37:17
18411,3,3,40.5,314,2015-11-10,Tuesday,15:15:49
18412,1,1,20.5,314,2015-11-10,Tuesday,15:21:54
18413,1,1,20.75,314,2015-11-10,Tuesday,15:29:09
18414,2,2,30.5,314,2015-11-10,Tuesday,15:29:50
18415,3,3,45.5,314,2015-11-10,Tuesday,16:09:07
18416,1,1,12.0,314,2015-11-10,Tuesday,16:19:30
18417,2,2,30.5,314,2015-11-10,Tuesday,16:23:21
18418,1,1,16.5,314,2015-11-10,Tuesday,16:27:45
18419,1,1,16.5,314,2015-11-10,Tuesday,16:39:35
18420,1,1,12.0,314,2015-11-10,Tuesday,16:42:23
18421,1,1,12.0,314,2015-11-10,Tuesday,16:58:03
18422,4,4,55.25,314,2015-11-10,Tuesday,17:00:18
18423,2,2,37.0,314,2015-11-10,Tuesday,17:03:56
18424,2,2,27.25,314,2015-11-10,Tuesday,17:10:04
18425,3,3,50.0,314,2015-11-10,Tuesday,17:28:43
18426,3,3,53.0,314,2015-11-10,Tuesday,17:28:46
18427,2,2,28.75,314,2015-11-10,Tuesday,17:31:18
18428,1,1,16.0,314,2015-11-10,Tuesday,17:39:26
18429,1,1,20.75,314,2015-11-10,Tuesday,17:53:57
18430,4,4,56.5,314,2015-11-10,Tuesday,18:10:37
18431,4,3,60.75,314,2015-11-10,Tuesday,18:10:54
18432,1,1,16.25,314,2015-11-10,Tuesday,18:22:53
18433,1,1,15.25,314,2015-11-10,Tuesday,18:28:02
18434,4,3,57.0,314,2015-11-10,Tuesday,18:34:43
18435,2,2,32.75,314,2015-11-10,Tuesday,18:35:20
18436,1,1,12.5,314,2015-11-10,Tuesday,18:43:22
18437,2,2,28.5,314,2015-11-10,Tuesday,19:01:26
18438,2,2,32.5,314,2015-11-10,Tuesday,19:14:40
18439,1,1,12.0,314,2015-11-10,Tuesday,19:14:56
18440,3,3,57.0,314,2015-11-10,Tuesday,19:24:36
18441,4,4,74.25,314,2015-11-10,Tuesday,19:33:02
18442,1,1,12.0,314,2015-11-10,Tuesday,19:49:13
18443,4,4,66.95,314,2015-11-10,Tuesday,19:57:39
18444,1,1,20.75,314,2015-11-10,Tuesday,20:01:02
18445,4,4,74.25,314,2015-11-10,Tuesday,20:08:13
18446,2,1,41.5,314,2015-11-10,Tuesday,20:08:35
18447,1,1,12.5,314,2015-11-10,Tuesday,20:17:04
18448,1,1,12.25,314,2015-11-10,Tuesday,20:43:24
18449,1,1,20.75,314,2015-11-10,Tuesday,21:02:02
18450,1,1,12.0,314,2015-11-10,Tuesday,21:06:47
18451,1,1,16.25,315,2015-11-11,Wednesday,11:25:43
18452,1,1,12.75,315,2015-11-11,Wednesday,11:33:48
18453,4,4,74.5,315,2015-11-11,Wednesday,12:08:00
18454,4,4,61.0,315,2015-11-11,Wednesday,12:16:17
18455,3,3,57.5,315,2015-11-11,Wednesday,12:42:25
18456,5,5,86.75,315,2015-11-11,Wednesday,12:50:12
18457,2,2,37.0,315,2015-11-11,Wednesday,13:04:26
18458,1,1,12.0,315,2015-11-11,Wednesday,13:07:03
18459,2,2,24.5,315,2015-11-11,Wednesday,13:07:53
18460,4,4,59.75,315,2015-11-11,Wednesday,13:11:58
18461,1,1,20.25,315,2015-11-11,Wednesday,13:15:49
18462,8,8,153.75,315,2015-11-11,Wednesday,13:19:43
18463,3,3,36.75,315,2015-11-11,Wednesday,13:24:46
18464,2,2,34.45,315,2015-11-11,Wednesday,13:27:55
18465,1,1,12.5,315,2015-11-11,Wednesday,13:28:25
18466,2,2,28.75,315,2015-11-11,Wednesday,13:37:09
18467,7,7,120.2,315,2015-11-11,Wednesday,13:38:27
18468,1,1,20.25,315,2015-11-11,Wednesday,14:26:35
18469,2,2,33.25,315,2015-11-11,Wednesday,14:43:11
18470,2,2,31.25,315,2015-11-11,Wednesday,15:01:28
18471,2,2,41.0,315,2015-11-11,Wednesday,15:25:50
18472,1,1,16.5,315,2015-11-11,Wednesday,15:33:20
18473,3,3,56.7,315,2015-11-11,Wednesday,15:53:48
18474,4,4,61.5,315,2015-11-11,Wednesday,16:17:25
18475,3,3,48.75,315,2015-11-11,Wednesday,16:25:36
18476,4,4,62.75,315,2015-11-11,Wednesday,16:29:25
18477,2,2,32.75,315,2015-11-11,Wednesday,16:38:30
18478,3,2,49.75,315,2015-11-11,Wednesday,16:40:22
18479,1,1,12.75,315,2015-11-11,Wednesday,16:49:00
18480,1,1,20.75,315,2015-11-11,Wednesday,17:04:20
18481,1,1,16.5,315,2015-11-11,Wednesday,17:08:47
18482,3,3,52.15,315,2015-11-11,Wednesday,17:12:15
18483,2,2,36.75,315,2015-11-11,Wednesday,17:29:48
18484,4,4,56.25,315,2015-11-11,Wednesday,18:11:37
18485,2,2,36.75,315,2015-11-11,Wednesday,18:47:08
18486,4,4,65.2,315,2015-11-11,Wednesday,18:48:11
18487,2,2,28.75,315,2015-11-11,Wednesday,19:00:28
18488,2,2,35.5,315,2015-11-11,Wednesday,19:08:03
18489,1,1,16.0,315,2015-11-11,Wednesday,19:32:34
18490,3,3,44.75,315,2015-11-11,Wednesday,19:49:33
18491,4,3,65.75,315,2015-11-11,Wednesday,19:55:32
18492,1,1,11.0,315,2015-11-11,Wednesday,20:38:31
18493,2,2,24.5,315,2015-11-11,Wednesday,20:55:59
18494,2,2,32.5,315,2015-11-11,Wednesday,21:10:59
18495,1,1,20.25,315,2015-11-11,Wednesday,22:00:25
18496,1,1,12.75,315,2015-11-11,Wednesday,22:00:35
18497,1,1,16.75,315,2015-11-11,Wednesday,22:15:56
18498,2,2,37.5,315,2015-11-11,Wednesday,22:49:08
18499,3,3,58.95,316,2015-11-12,Thursday,12:12:08
18500,1,1,16.75,316,2015-11-12,Thursday,12:15:01
18501,2,2,28.75,316,2015-11-12,Thursday,12:26:56
18502,2,2,29.5,316,2015-11-12,Thursday,12:28:42
18503,4,4,66.75,316,2015-11-12,Thursday,12:29:37
18504,1,1,16.0,316,2015-11-12,Thursday,12:34:34
18505,1,1,12.0,316,2015-11-12,Thursday,12:49:21
18506,1,1,12.5,316,2015-11-12,Thursday,12:51:38
18507,1,1,16.75,316,2015-11-12,Thursday,12:56:13
18508,1,1,15.25,316,2015-11-12,Thursday,13:00:14
18509,1,1,20.75,316,2015-11-12,Thursday,13:04:06
18510,2,2,33.0,316,2015-11-12,Thursday,13:18:44
18511,2,2,32.5,316,2015-11-12,Thursday,13:20:53
18512,2,2,33.25,316,2015-11-12,Thursday,13:23:01
18513,15,12,257.0,316,2015-11-12,Thursday,13:24:59
18514,4,3,66.25,316,2015-11-12,Thursday,14:04:46
18515,4,4,55.0,316,2015-11-12,Thursday,14:07:12
18516,2,2,28.5,316,2015-11-12,Thursday,14:28:42
18517,1,1,17.95,316,2015-11-12,Thursday,14:36:57
18518,3,3,53.25,316,2015-11-12,Thursday,14:52:03
18519,9,8,160.0,316,2015-11-12,Thursday,14:52:46
18520,1,1,20.25,316,2015-11-12,Thursday,15:31:33
18521,2,2,37.0,316,2015-11-12,Thursday,15:36:45
18522,1,1,20.5,316,2015-11-12,Thursday,15:37:04
18523,4,4,62.25,316,2015-11-12,Thursday,15:41:59
18524,3,3,61.5,316,2015-11-12,Thursday,15:55:13
18525,2,2,36.75,316,2015-11-12,Thursday,16:01:45
18526,1,1,23.65,316,2015-11-12,Thursday,16:23:21
18527,2,2,33.25,316,2015-11-12,Thursday,16:24:56
18528,3,3,49.75,316,2015-11-12,Thursday,16:28:24
18529,4,4,69.5,316,2015-11-12,Thursday,16:34:21
18530,2,2,41.5,316,2015-11-12,Thursday,16:43:31
18531,3,3,65.15,316,2015-11-12,Thursday,16:50:39
18532,4,4,75.5,316,2015-11-12,Thursday,16:55:59
18533,2,2,32.25,316,2015-11-12,Thursday,17:09:18
18534,2,2,30.5,316,2015-11-12,Thursday,17:14:38
18535,2,2,41.25,316,2015-11-12,Thursday,17:16:45
18536,2,2,36.15,316,2015-11-12,Thursday,17:22:08
18537,2,2,28.0,316,2015-11-12,Thursday,17:40:00
18538,2,2,29.5,316,2015-11-12,Thursday,17:42:58
18539,1,1,16.5,316,2015-11-12,Thursday,17:45:40
18540,4,4,55.75,316,2015-11-12,Thursday,17:50:31
18541,4,4,61.75,316,2015-11-12,Thursday,18:34:54
18542,4,4,69.5,316,2015-11-12,Thursday,18:40:11
18543,4,4,54.25,316,2015-11-12,Thursday,18:47:34
18544,4,4,70.25,316,2015-11-12,Thursday,18:56:27
18545,1,1,12.75,316,2015-11-12,Thursday,19:10:41
18546,1,1,10.5,316,2015-11-12,Thursday,19:12:48
18547,2,2,39.25,316,2015-11-12,Thursday,19:34:00
18548,2,2,28.5,316,2015-11-12,Thursday,19:36:10
18549,2,2,32.25,316,2015-11-12,Thursday,19:44:34
18550,4,4,66.0,316,2015-11-12,Thursday,20:02:27
18551,2,2,37.0,316,2015-11-12,Thursday,20:19:57
18552,4,3,64.75,316,2015-11-12,Thursday,20:31:29
18553,1,1,16.75,316,2015-11-12,Thursday,20:46:16
18554,1,1,10.5,316,2015-11-12,Thursday,20:51:27
18555,1,1,12.0,316,2015-11-12,Thursday,20:51:43
18556,1,1,17.95,316,2015-11-12,Thursday,21:05:18
18557,4,4,63.75,316,2015-11-12,Thursday,21:43:47
18558,4,4,67.0,317,2015-11-13,Friday,11:22:32
18559,1,1,12.0,317,2015-11-13,Friday,11:23:55
18560,1,1,16.0,317,2015-11-13,Friday,11:39:14
18561,2,2,33.25,317,2015-11-13,Friday,12:32:27
18562,3,3,49.25,317,2015-11-13,Friday,12:42:13
18563,2,2,32.75,317,2015-11-13,Friday,12:51:24
18564,1,1,20.75,317,2015-11-13,Friday,12:53:30
18565,1,1,16.75,317,2015-11-13,Friday,12:56:20
18566,2,2,32.75,317,2015-11-13,Friday,13:01:40
18567,1,1,12.5,317,2015-11-13,Friday,13:06:51
18568,1,1,20.75,317,2015-11-13,Friday,13:07:13
18569,1,1,10.5,317,2015-11-13,Friday,13:07:35
18570,8,8,116.0,317,2015-11-13,Friday,13:17:39
18571,3,3,48.25,317,2015-11-13,Friday,13:18:03
18572,4,4,62.0,317,2015-11-13,Friday,13:20:49
18573,1,1,16.0,317,2015-11-13,Friday,13:27:28
18574,1,1,14.75,317,2015-11-13,Friday,13:40:34
18575,3,3,53.75,317,2015-11-13,Friday,14:04:33
18576,8,8,125.75,317,2015-11-13,Friday,14:12:07
18577,2,2,23.75,317,2015-11-13,Friday,14:44:59
18578,1,1,10.5,317,2015-11-13,Friday,15:20:44
18579,1,1,20.25,317,2015-11-13,Friday,15:28:13
18580,2,2,41.5,317,2015-11-13,Friday,15:55:58
18581,1,1,20.25,317,2015-11-13,Friday,15:57:35
18582,1,1,20.75,317,2015-11-13,Friday,16:06:22
18583,2,2,35.75,317,2015-11-13,Friday,16:08:41
18584,2,2,35.25,317,2015-11-13,Friday,16:13:46
18585,2,2,36.75,317,2015-11-13,Friday,16:28:45
18586,2,2,30.7,317,2015-11-13,Friday,16:54:22
18587,1,1,16.5,317,2015-11-13,Friday,17:12:40
18588,4,4,63.45,317,2015-11-13,Friday,17:16:30
18589,1,1,20.25,317,2015-11-13,Friday,17:23:17
18590,1,1,23.65,317,2015-11-13,Friday,17:23:24
18591,2,2,32.25,317,2015-11-13,Friday,17:26:01
18592,3,3,49.5,317,2015-11-13,Friday,17:26:03
18593,2,2,33.5,317,2015-11-13,Friday,17:26:53
18594,2,2,37.25,317,2015-11-13,Friday,17:36:48
18595,1,1,20.5,317,2015-11-13,Friday,18:00:16
18596,1,1,16.75,317,2015-11-13,Friday,18:25:25
18597,1,1,16.0,317,2015-11-13,Friday,18:27:24
18598,2,2,33.25,317,2015-11-13,Friday,18:33:34
18599,3,3,47.0,317,2015-11-13,Friday,18:35:59
18600,4,4,69.5,317,2015-11-13,Friday,18:36:46
18601,2,2,32.75,317,2015-11-13,Friday,18:41:14
18602,2,2,27.25,317,2015-11-13,Friday,18:41:40
18603,2,2,31.0,317,2015-11-13,Friday,18:41:53
18604,2,2,29.0,317,2015-11-13,Friday,18:51:25
18605,2,2,37.0,317,2015-11-13,Friday,18:53:30
18606,3,3,44.75,317,2015-11-13,Friday,19:06:42
18607,2,2,41.0,317,2015-11-13,Friday,19:12:00
18608,3,2,37.5,317,2015-11-13,Friday,19:27:08
18609,2,2,33.25,317,2015-11-13,Friday,19:50:56
18610,2,2,22.5,317,2015-11-13,Friday,20:06:40
18611,2,1,33.5,317,2015-11-13,Friday,20:21:58
18612,1,1,20.25,317,2015-11-13,Friday,20:40:01
18613,3,3,39.5,317,2015-11-13,Friday,20:47:06
18614,2,2,28.5,317,2015-11-13,Friday,20:49:55
18615,4,4,58.25,317,2015-11-13,Friday,20:58:29
18616,1,1,20.75,317,2015-11-13,Friday,21:20:08
18617,1,1,11.0,317,2015-11-13,Friday,21:24:18
18618,3,3,47.5,317,2015-11-13,Friday,21:48:02
18619,3,3,41.5,317,2015-11-13,Friday,21:53:01
18620,1,1,16.25,317,2015-11-13,Friday,22:03:35
18621,2,2,36.0,317,2015-11-13,Friday,22:06:06
18622,1,1,20.75,317,2015-11-13,Friday,22:10:33
18623,2,2,27.25,317,2015-11-13,Friday,22:29:20
18624,1,1,12.0,317,2015-11-13,Friday,22:37:24
18625,1,1,14.75,318,2015-11-14,Saturday,11:35:48
18626,1,1,12.5,318,2015-11-14,Saturday,11:40:28
18627,2,2,28.75,318,2015-11-14,Saturday,12:45:24
18628,1,1,16.75,318,2015-11-14,Saturday,13:04:04
18629,12,10,199.7,318,2015-11-14,Saturday,13:31:16
18630,8,8,117.25,318,2015-11-14,Saturday,13:39:31
18631,3,3,45.25,318,2015-11-14,Saturday,13:41:10
18632,1,1,20.5,318,2015-11-14,Saturday,13:47:05
18633,2,2,34.0,318,2015-11-14,Saturday,13:53:27
18634,1,1,20.75,318,2015-11-14,Saturday,13:55:53
18635,1,1,20.75,318,2015-11-14,Saturday,14:32:00
18636,1,1,12.5,318,2015-11-14,Saturday,14:32:27
18637,1,1,20.75,318,2015-11-14,Saturday,14:34:50
18638,3,3,44.75,318,2015-11-14,Saturday,14:46:12
18639,1,1,16.0,318,2015-11-14,Saturday,14:49:37
18640,4,4,57.5,318,2015-11-14,Saturday,15:07:46
18641,3,3,64.2,318,2015-11-14,Saturday,15:09:02
18642,3,3,45.25,318,2015-11-14,Saturday,15:27:57
18643,4,4,82.15,318,2015-11-14,Saturday,15:31:20
18644,3,3,44.75,318,2015-11-14,Saturday,15:36:22
18645,2,2,35.0,318,2015-11-14,Saturday,15:43:03
18646,2,2,29.5,318,2015-11-14,Saturday,16:09:08
18647,3,3,45.25,318,2015-11-14,Saturday,16:26:09
18648,4,4,63.75,318,2015-11-14,Saturday,16:28:17
18649,1,1,12.5,318,2015-11-14,Saturday,16:54:26
18650,2,2,29.0,318,2015-11-14,Saturday,17:13:24
18651,3,3,50.7,318,2015-11-14,Saturday,17:21:02
18652,1,1,20.5,318,2015-11-14,Saturday,17:40:20
18653,2,2,28.0,318,2015-11-14,Saturday,17:43:12
18654,3,3,46.7,318,2015-11-14,Saturday,18:02:40
18655,2,2,41.5,318,2015-11-14,Saturday,18:09:02
18656,1,1,20.75,318,2015-11-14,Saturday,18:50:19
18657,2,2,34.0,318,2015-11-14,Saturday,18:50:52
18658,3,3,57.0,318,2015-11-14,Saturday,18:51:47
18659,1,1,16.0,318,2015-11-14,Saturday,19:01:23
18660,2,2,33.25,318,2015-11-14,Saturday,19:09:40
18661,3,3,44.75,318,2015-11-14,Saturday,19:20:17
18662,2,2,28.5,318,2015-11-14,Saturday,19:26:10
18663,3,3,50.7,318,2015-11-14,Saturday,19:37:29
18664,1,1,15.25,318,2015-11-14,Saturday,19:39:07
18665,1,1,20.75,318,2015-11-14,Saturday,19:39:35
18666,4,4,52.25,318,2015-11-14,Saturday,19:40:11
18667,2,2,38.7,318,2015-11-14,Saturday,19:49:29
18668,2,2,35.25,318,2015-11-14,Saturday,20:22:06
18669,3,3,43.75,318,2015-11-14,Saturday,20:27:17
18670,3,3,57.25,318,2015-11-14,Saturday,20:29:31
18671,2,2,37.5,318,2015-11-14,Saturday,20:47:03
18672,4,4,63.45,318,2015-11-14,Saturday,21:05:01
18673,1,1,16.25,318,2015-11-14,Saturday,21:06:23
18674,1,1,12.5,318,2015-11-14,Saturday,21:10:53
18675,4,4,63.25,318,2015-11-14,Saturday,21:21:09
18676,4,4,69.5,318,2015-11-14,Saturday,21:36:52
18677,4,4,67.45,318,2015-11-14,Saturday,21:47:17
18678,1,1,20.75,318,2015-11-14,Saturday,21:57:58
18679,1,1,12.0,318,2015-11-14,Saturday,22:22:24
18680,1,1,20.5,318,2015-11-14,Saturday,22:34:12
18681,2,2,22.25,318,2015-11-14,Saturday,22:55:14
18682,3,3,50.0,318,2015-11-14,Saturday,23:01:33
18683,1,1,12.25,319,2015-11-15,Sunday,11:55:29
18684,1,1,12.0,319,2015-11-15,Sunday,12:11:31
18685,6,6,106.45,319,2015-11-15,Sunday,12:13:25
18686,2,2,28.5,319,2015-11-15,Sunday,12:16:16
18687,1,1,20.75,319,2015-11-15,Sunday,12:26:44
18688,5,5,80.5,319,2015-11-15,Sunday,12:46:45
18689,1,1,23.65,319,2015-11-15,Sunday,12:47:01
18690,1,1,12.5,319,2015-11-15,Sunday,12:54:30
18691,1,1,12.5,319,2015-11-15,Sunday,12:57:12
18692,2,2,32.75,319,2015-11-15,Sunday,13:06:21
18693,1,1,13.25,319,2015-11-15,Sunday,13:08:43
18694,3,3,54.25,319,2015-11-15,Sunday,13:11:29
18695,2,2,31.0,319,2015-11-15,Sunday,13:12:59
18696,1,1,20.5,319,2015-11-15,Sunday,13:30:21
18697,1,1,12.5,319,2015-11-15,Sunday,13:31:26
18698,9,9,156.9,319,2015-11-15,Sunday,13:38:51
18699,1,1,12.75,319,2015-11-15,Sunday,13:42:30
18700,1,1,13.25,319,2015-11-15,Sunday,14:38:30
18701,4,4,62.7,319,2015-11-15,Sunday,15:06:28
18702,4,4,79.7,319,2015-11-15,Sunday,15:18:53
18703,3,3,41.0,319,2015-11-15,Sunday,16:15:46
18704,3,3,45.0,319,2015-11-15,Sunday,16:41:40
18705,2,2,25.0,319,2015-11-15,Sunday,16:48:53
18706,2,2,33.95,319,2015-11-15,Sunday,16:55:47
18707,4,4,50.25,319,2015-11-15,Sunday,16:59:08
18708,4,4,71.9,319,2015-11-15,Sunday,17:10:40
18709,2,2,37.25,319,2015-11-15,Sunday,17:22:36
18710,1,1,12.25,319,2015-11-15,Sunday,17:23:53
18711,2,2,41.25,319,2015-11-15,Sunday,17:30:44
18712,4,4,67.0,319,2015-11-15,Sunday,17:42:09
18713,4,4,59.5,319,2015-11-15,Sunday,17:44:38
18714,4,4,68.25,319,2015-11-15,Sunday,18:03:46
18715,2,2,37.25,319,2015-11-15,Sunday,18:08:35
18716,3,3,46.25,319,2015-11-15,Sunday,18:10:58
18717,2,2,21.75,319,2015-11-15,Sunday,19:08:47
18718,3,3,43.0,319,2015-11-15,Sunday,19:54:40
18719,1,1,12.0,319,2015-11-15,Sunday,19:58:28
18720,2,2,29.5,319,2015-11-15,Sunday,20:01:34
18721,3,3,45.0,319,2015-11-15,Sunday,20:41:33
18722,4,4,69.5,319,2015-11-15,Sunday,20:58:00
18723,1,1,12.5,319,2015-11-15,Sunday,21:01:49
18724,4,4,75.9,319,2015-11-15,Sunday,21:36:35
18725,1,1,10.5,319,2015-11-15,Sunday,22:03:20
18726,1,1,12.0,319,2015-11-15,Sunday,22:12:50
18727,3,3,55.25,319,2015-11-15,Sunday,22:27:42
18728,2,2,39.25,320,2015-11-16,Monday,11:37:20
